"lon","lat","order"
116.870681,40.041052,665
116.870646,40.041756,666
116.867828,40.041868,667
116.865705,40.044241,668
116.862472,40.047766,669
116.860929,40.049366,670
116.860175,40.049341,671
116.858728,40.049404,672
116.857922,40.049497,673
116.856925,40.049785,674
116.856076,40.050077,675
116.856379,40.05038,676
116.85781,40.051893,677
116.852965,40.053976,678
116.850201,40.054975,679
116.850054,40.054411,680
116.849915,40.053851,681
116.849776,40.053283,682
116.849776,40.052948,683
116.84949,40.051933,684
116.848468,40.051922,685
116.84774,40.051923,686
116.847012,40.051925,687
116.846276,40.051809,688
116.845539,40.051806,689
116.84482,40.05169,690
116.844075,40.051691,691
116.843347,40.051684,692
116.842619,40.051577,693
116.841883,40.051565,694
116.841155,40.051567,695
116.840418,40.051451,696
116.839691,40.051448,697
116.839405,40.051448,698
116.836909,40.051323,699
116.836468,40.051324,700
116.835887,40.051325,701
116.835151,40.051326,702
116.834423,40.051319,703
116.833687,40.051316,704
116.832959,40.051317,705
116.832231,40.051318,706
116.831494,40.051203,707
116.831728,40.048485,708
116.830758,40.048092,709
116.830576,40.048244,710
116.828713,40.048005,711
116.82873,40.047423,712
116.82776,40.047273,713
116.82711,40.047196,714
116.825438,40.046934,715
116.823947,40.04672,716
116.822743,40.04647,717
116.823206,40.042339,718
116.823173,40.042274,719
116.823159,40.042227,720
116.823158,40.042186,721
116.823172,40.042144,722
116.82321,40.042072,723
116.823201,40.041899,724
116.823158,40.040718,725
116.823158,40.039837,726
116.820325,40.039717,727
116.820325,40.0394,728
116.820585,40.039273,729
116.820723,40.039134,730
116.820818,40.038782,731
116.820714,40.035692,732
116.820722,40.032589,733
116.821156,40.032566,734
116.821086,40.031993,735
116.821103,40.03086,736
116.821805,40.030781,737
116.821744,40.029948,738
116.819977,40.030315,739
116.819994,40.028349,740
116.815202,40.028649,741
116.815298,40.03091,742
116.813157,40.031074,743
116.811979,40.031224,744
116.812083,40.032152,745
116.812014,40.032183,746
116.811927,40.032235,747
116.811728,40.032314,748
116.811615,40.032275,749
116.811442,40.032045,750
116.810809,40.031091,751
116.810774,40.031009,752
116.807022,40.031566,753
116.803373,40.032158,754
116.801708,40.029812,755
116.800989,40.029991,756
116.80026,40.02885,757
116.796845,40.029932,758
116.796368,40.030089,759
116.794582,40.030694,760
116.793628,40.030982,761
116.789536,40.032315,762
116.790221,40.03448,763
116.789493,40.034472,764
116.788764,40.034586,765
116.788461,40.034587,766
116.786258,40.035027,767
116.785824,40.03491,768
116.785096,40.035015,769
116.784359,40.035016,770
116.783621,40.035017,771
116.782893,40.035013,772
116.782155,40.034897,773
116.78154,40.034819,774
116.781149,40.034642,775
116.779969,40.033987,776
116.779249,40.033419,777
116.778521,40.032851,778
116.777939,40.032504,779
116.777809,40.032447,780
116.777554,40.028632,781
116.777477,40.027207,782
116.777019,40.026962,783
116.775422,40.026338,784
116.776073,40.025756,785
116.776272,40.025292,786
116.776203,40.024584,787
116.776038,40.023664,788
116.775647,40.021681,789
116.774562,40.019381,790
116.773772,40.01712,791
116.772609,40.015446,792
116.77175,40.014474,793
116.770925,40.013229,794
116.770465,40.011631,795
116.771046,40.009721,796
116.771749,40.008393,797
116.772912,40.006951,798
116.774317,40.005314,799
116.775757,40.002939,800
116.776147,39.997678,801
116.775887,39.995716,802
116.775661,39.994049,803
116.775366,39.992756,804
116.77442,39.991728,805
116.770488,39.987242,806
116.768457,39.984721,807
116.766755,39.982278,808
116.766599,39.979592,809
116.766433,39.976354,810
116.763837,39.9728,811
116.762995,39.971945,812
116.760937,39.970938,813
116.759608,39.969927,814
116.758123,39.968135,815
116.757367,39.965986,816
116.75735,39.964528,817
116.757202,39.963286,818
116.757332,39.961477,819
116.757757,39.960578,820
116.758478,39.959441,821
116.759876,39.95829,822
116.762817,39.956011,823
116.76929,39.9534,824
116.77378,39.952569,825
116.776852,39.951165,826
116.780583,39.949721,827
116.782569,39.947557,828
116.782976,39.943499,829
116.782982,39.941572,830
116.783182,39.937657,831
116.783322,39.936037,832
116.78327,39.935056,833
116.783235,39.934275,834
116.782775,39.933003,835
116.782367,39.928277,836
116.782644,39.923047,837
116.782791,39.919188,838
116.782713,39.918394,839
116.782687,39.917647,840
116.782704,39.914904,841
116.782287,39.911202,842
116.782165,39.91042,843
116.782512,39.909339,844
116.783379,39.906699,845
116.783695,39.905455,846
116.784229,39.902223,847
116.784264,39.896761,848
116.7847,39.891422,849
116.785364,39.88953,850
116.787078,39.886833,851
116.788547,39.885676,852
116.793447,39.882762,853
116.793739,39.882277,854
116.793869,39.882038,855
116.794745,39.881251,856
116.795421,39.880925,857
116.796279,39.880524,858
116.79725,39.880271,859
116.79829,39.880109,860
116.799062,39.879618,861
116.79992,39.8789,862
116.80083,39.878521,863
116.802139,39.878237,864
116.804141,39.877935,865
116.804185,39.878178,866
116.80415,39.878903,867
116.804185,39.879871,868
116.804185,39.88024,869
116.804194,39.880747,870
116.804194,39.881381,871
116.804194,39.881507,872
116.80422,39.882332,873
116.804211,39.882787,874
116.804229,39.883529,875
116.804229,39.884215,876
116.804255,39.884832,877
116.804255,39.884875,878
116.804333,39.88491,879
116.805157,39.884895,880
116.80598,39.884877,881
116.807037,39.884901,882
116.808103,39.884886,883
116.808242,39.884912,884
116.808268,39.884986,885
116.808285,39.885416,886
116.808303,39.885589,887
116.808285,39.886214,888
116.808286,39.886804,889
116.808338,39.88736,890
116.808346,39.887972,891
116.808329,39.888567,892
116.808303,39.88963,893
116.808355,39.889687,894
116.809127,39.889707,895
116.809205,39.889707,896
116.809993,39.889719,897
116.811189,39.889712,898
116.812298,39.88971,899
116.812298,39.88968,900
116.812333,39.88909,901
116.812368,39.888829,902
116.812376,39.888426,903
116.812445,39.888113,904
116.812541,39.887284,905
116.812584,39.886936,906
116.812705,39.885304,907
116.812731,39.885048,908
116.812809,39.884405,909
116.812956,39.88329,910
116.812965,39.883034,911
116.813034,39.882261,912
116.813095,39.881488,913
116.813121,39.881302,914
116.81319,39.881284,915
116.813346,39.881275,916
116.813701,39.881274,917
116.814395,39.881304,918
116.815322,39.881302,919
116.815798,39.88131,920
116.815894,39.881227,921
116.816344,39.880046,922
116.816587,39.879611,923
116.816803,39.879147,924
116.816864,39.879033,925
116.81702,39.878656,926
116.819628,39.879007,927
116.823674,39.879143,928
116.82513,39.878684,929
116.827278,39.877066,930
116.827842,39.876331,931
116.828283,39.875814,932
116.830068,39.873332,933
116.832233,39.869717,934
116.836894,39.864738,935
116.837552,39.864971,936
116.837682,39.865032,937
116.83802,39.865179,938
116.838731,39.865555,939
116.839077,39.865728,940
116.839407,39.865779,941
116.843912,39.860914,942
116.845125,39.860061,943
116.845192,39.85997,944
116.845238,39.859915,945
116.845289,39.859883,946
116.84535,39.859856,947
116.845521,39.859789,948
116.847238,39.858625,949
116.847386,39.858663,950
116.847715,39.858758,951
116.848088,39.858914,952
116.848322,39.858948,953
116.848625,39.858961,954
116.848946,39.858973,955
116.849422,39.858985,956
116.85028,39.859006,957
116.850549,39.85901,958
116.851181,39.85903,959
116.852074,39.859063,960
116.852464,39.859058,961
116.852542,39.859054,962
116.852576,39.859023,963
116.852585,39.858919,964
116.852611,39.858715,965
116.852663,39.858559,966
116.852793,39.858359,967
116.852914,39.858055,968
116.853018,39.857755,969
116.853174,39.857186,970
116.853512,39.857216,971
116.853538,39.857225,972
116.853581,39.856982,973
116.853607,39.856747,974
116.853668,39.856283,975
116.853746,39.855835,976
116.853815,39.855397,977
116.853832,39.855293,978
116.855089,39.854856,979
116.855158,39.854583,980
116.855262,39.854309,981
116.855427,39.853853,982
116.855479,39.853719,983
116.855617,39.853397,984
116.855747,39.853019,985
116.855981,39.852459,986
116.856059,39.852263,987
116.856128,39.852081,988
116.856224,39.851864,989
116.856267,39.851742,990
116.856328,39.851621,991
116.856449,39.851338,992
116.856544,39.851147,993
116.856744,39.850687,994
116.856856,39.850431,995
116.857056,39.849961,996
116.85716,39.84967,997
116.857177,39.848885,998
116.858295,39.848466,999
116.859933,39.848094,1000
116.861666,39.847757,1001
116.863157,39.847399,1002
116.864206,39.847185,1003
116.865515,39.846914,1004
116.865645,39.846419,1005
116.865662,39.846323,1006
116.865688,39.846176,1007
116.86574,39.845846,1008
116.865783,39.845533,1009
116.865853,39.845173,1010
116.865922,39.844821,1011
116.865965,39.844352,1012
116.865991,39.844166,1013
116.866009,39.844001,1014
116.866052,39.843896,1015
116.866086,39.843879,1016
116.866268,39.843866,1017
116.866607,39.843826,1018
116.867396,39.843747,1019
116.867673,39.843712,1020
116.867959,39.843663,1021
116.868167,39.843611,1022
116.868419,39.843502,1023
116.868704,39.843376,1024
116.869103,39.843189,1025
116.86919,39.843145,1026
116.869485,39.842993,1027
116.869858,39.84281,1028
116.870152,39.842649,1029
116.87101,39.842275,1030
116.871192,39.842188,1031
116.871513,39.842066,1032
116.871774,39.841991,1033
116.871912,39.841944,1034
116.872034,39.841943,1035
116.87206,39.842113,1036
116.872077,39.842286,1037
116.872155,39.842334,1038
116.87232,39.842355,1039
116.872658,39.842355,1040
116.873308,39.842358,1041
116.873777,39.842371,1042
116.873828,39.842397,1043
116.873803,39.842592,1044
116.873759,39.8429,1045
116.873672,39.843226,1046
116.873603,39.843643,1047
116.873681,39.843704,1048
116.873863,39.843677,1049
116.874115,39.843625,1050
116.874375,39.843581,1051
116.874739,39.843524,1052
116.874878,39.843494,1053
116.875251,39.843419,1054
116.875632,39.84335,1055
116.875953,39.843288,1056
116.876343,39.843197,1057
116.876621,39.843092,1058
116.876933,39.842966,1059
116.877185,39.842862,1060
116.877453,39.842722,1061
116.877809,39.842579,1062
116.878086,39.842466,1063
116.878581,39.842248,1064
116.878633,39.842252,1065
116.878494,39.842639,1066
116.87839,39.842938,1067
116.878277,39.843411,1068
116.878251,39.843672,1069
116.878286,39.844106,1070
116.878295,39.844497,1071
116.878303,39.845217,1072
116.880793,39.845414,1073
116.883638,39.845515,1074
116.885668,39.844589,1075
116.887932,39.842408,1076
116.891628,39.838621,1077
116.892912,39.835755,1078
116.894596,39.83417,1079
116.897503,39.832579,1080
116.900247,39.831597,1081
116.903346,39.83069,1082
116.905066,39.830624,1083
116.906698,39.831362,1084
116.907445,39.832673,1085
116.907576,39.834114,1086
116.906065,39.836979,1087
116.905492,39.838268,1088
116.903929,39.839779,1089
116.902887,39.841346,1090
116.902245,39.843269,1091
116.901933,39.845118,1092
116.902063,39.846854,1093
116.902254,39.847609,1094
116.902819,39.848252,1095
116.903235,39.848291,1096
116.904938,39.848442,1097
116.905806,39.848521,1098
116.906258,39.848577,1099
116.906996,39.848642,1100
116.907474,39.848746,1101
116.907943,39.848803,1102
116.908446,39.848833,1103
116.908681,39.848863,1104
116.908733,39.848872,1105
116.908751,39.849211,1106
116.908629,39.849935,1107
116.908655,39.850235,1108
116.908716,39.850283,1109
116.909862,39.850504,1110
116.910088,39.850543,1111
116.910375,39.8506,1112
116.910922,39.850348,1113
116.913989,39.848942,1114
116.917439,39.846912,1115
116.918073,39.846248,1116
116.919846,39.844339,1117
116.92141,39.842704,1118
116.92234,39.841168,1119
116.924252,39.83837,1120
116.925895,39.835402,1121
116.927008,39.831879,1122
116.927547,39.82904,1123
116.927712,39.827135,1124
116.927989,39.82457,1125
116.928415,39.822782,1126
116.928867,39.820916,1127
116.928998,39.819332,1128
116.928936,39.817587,1129
116.92878,39.816514,1130
116.928293,39.814991,1131
116.928188,39.814153,1132
116.928475,39.813081,1133
116.929005,39.812191,1134
116.929788,39.811372,1135
116.931806,39.80992,1136
116.93525,39.807706,1137
116.938643,39.80491,1138
116.9392,39.804538,1139
116.94047,39.80398,1140
116.942367,39.803462,1141
116.942411,39.803314,1142
116.94288,39.801683,1143
116.942846,39.801622,1144
116.942602,39.801591,1145
116.940583,39.801484,1146
116.9398,39.801396,1147
116.939626,39.801413,1148
